INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('1', '2', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('27', '88', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('27', '90', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('27', '91', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('27', '92', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('27', '94', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('27', '97', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('27', '100', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('28', '7', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('28', '10', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('28', '11', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('28', '14', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('28', '20', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('28', '25', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('28', '27', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('28', '28', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('28', '29', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('28', '34', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('28', '36', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('28', '40', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('28', '42', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('28', '43', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('28', '48', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('28', '50', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('28', '54', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('28', '56', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('28', '57', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('28', '64', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('28', '65', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('28', '70', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('28', '73', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('28', '80', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('28', '82', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('28', '83', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('28', '87', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('28', '89', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('28', '90', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('28', '95', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('28', '99', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('29', '2', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('29', '4', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('29', '10', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('29', '14', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('29', '16', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('29', '20', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('29', '22', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('29', '25', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('29', '27', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('29', '32', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('29', '37', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('29', '39', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('29', '41', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('29', '43', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('29', '44', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('29', '50', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('29', '53', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('29', '54', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('29', '56', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('29', '61', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('29', '65', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('29', '67', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('29', '68', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('29', '70', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('29', '71', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('29', '72', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('29', '75', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('29', '83', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('29', '84', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('29', '87', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('30', '5', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('30', '7', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('30', '9', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('30', '10', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('30', '11', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('30', '16', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('30', '18', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('30', '20', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('30', '23', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('30', '25', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('30', '32', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('30', '35', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('30', '36', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('30', '38', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('30', '39', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('30', '44', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('30', '49', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('30', '50', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('30', '51', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('30', '54', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('30', '73', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('30', '74', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('30', '82', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('30', '83', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('30', '84', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('30', '86', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('30', '92', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('30', '98', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('30', '100', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('31', '1', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('31', '2', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('31', '5', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('31', '12', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('31', '13', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('31', '22', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('31', '23', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('31', '25', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('31', '28', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('31', '35', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('31', '39', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('31', '40', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('31', '48', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('31', '53', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('31', '56', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('31', '64', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('31', '67', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('31', '70', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('31', '92', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('31', '96', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('31', '97', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('31', '100', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('32', '7', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('32', '11', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('32', '14', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('32', '26', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('32', '29', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('32', '33', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('32', '35', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('32', '36', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('32', '38', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('32', '46', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('32', '49', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('32', '50', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('32', '60', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('32', '63', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('32', '65', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('32', '67', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('32', '69', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('32', '70', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('32', '76', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('32', '77', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('32', '80', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('32', '83', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('32', '85', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('32', '86', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('32', '87', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('32', '90', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('32', '98', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('33', '3', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('33', '14', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('33', '20', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('33', '22', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('33', '25', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('33', '26', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('33', '27', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('33', '32', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('33', '38', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('33', '39', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('33', '43', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('33', '47', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('33', '49', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('33', '50', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('33', '52', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('33', '54', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('33', '58', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('33', '59', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('33', '66', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('33', '68', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('33', '72', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('33', '73', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('33', '76', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('33', '78', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('33', '83', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('33', '86', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('33', '91', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('33', '93', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('33', '98', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('34', '7', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('34', '9', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('34', '12', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('34', '17', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('34', '21', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('34', '22', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('34', '33', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('34', '38', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('34', '42', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('34', '53', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('34', '55', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('34', '56', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('34', '64', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('34', '65', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('34', '66', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('34', '70', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('34', '79', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('34', '82', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('34', '83', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('34', '86', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('34', '89', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('34', '90', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('34', '92', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('34', '93', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('34', '97', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('34', '98', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('34', '99', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('35', '2', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('35', '4', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('35', '9', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('35', '10', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('35', '13', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('35', '15', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('35', '16', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('35', '20', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('35', '31', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('35', '34', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('35', '36', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('35', '42', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('35', '43', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('35', '45', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('35', '47', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('35', '52', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('35', '57', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('35', '59', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('35', '61', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('35', '64', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('35', '65', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('35', '66', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('35', '76', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('35', '80', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('35', '85', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('35', '89', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('35', '90', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('35', '93', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('35', '97', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('35', '99', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('36', '3', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('36', '4', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('36', '14', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('36', '17', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('36', '19', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('36', '26', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('36', '28', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('36', '34', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('36', '37', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('36', '40', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('36', '41', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('36', '42', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('36', '43', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('36', '44', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('36', '45', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('36', '46', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('36', '48', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('36', '53', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('36', '54', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('36', '58', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('36', '60', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('36', '62', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('36', '64', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('36', '65', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('36', '67', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('36', '69', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('36', '70', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('36', '72', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('36', '82', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('36', '83', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('36', '86', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('36', '88', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('36', '94', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('36', '96', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('36', '99', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('36', '100', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('37', '4', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('37', '7', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('37', '12', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('37', '14', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('37', '15', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('37', '17', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('37', '22', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('37', '24', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('37', '28', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('37', '30', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('37', '32', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('37', '37', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('37', '38', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('37', '39', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('37', '40', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('37', '44', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('37', '46', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('37', '55', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('37', '63', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('37', '67', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('37', '70', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('37', '71', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('37', '74', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('37', '77', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('37', '79', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('37', '82', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('37', '83', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('37', '87', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('37', '88', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('37', '89', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('37', '91', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('37', '93', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('37', '97', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('37', '98', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('37', '99', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('37', '100', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('38', '4', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('38', '7', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('38', '11', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('38', '12', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('38', '14', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('38', '15', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('38', '21', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('38', '22', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('38', '29', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('38', '30', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('38', '36', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('38', '40', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('38', '41', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('38', '45', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('38', '49', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('38', '53', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('38', '55', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('38', '57', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('38', '59', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('38', '64', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('38', '70', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('38', '78', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('38', '81', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('38', '83', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('38', '89', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('38', '90', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('38', '91', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('38', '93', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('38', '94', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('38', '95', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('38', '99', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('38', '100', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('39', '2', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('39', '4', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('39', '6', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('39', '8', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('39', '12', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('39', '18', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('39', '21', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('39', '26', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('39', '27', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('39', '31', '3');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('39', '38', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('39', '40', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('39', '43', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('39', '44', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('39', '47', '2');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('39', '48', '1');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('39', '52', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('39', '55', '5');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('39', '57', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('39', '58', '4');
INSERT INTO REVIEWS (user_id, song_id, value) VALUES ('39', '60', '1');
